uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH,HydroLAKES.Hylak_id,,Pro1,Pro2,Pro3,Pro4,Pro5,Pro6,Pro7,Pro8,Pro9,Pro10,Pro11,Pro12,Pro13,Pro14,Pro15,Pro16,Pro17,Population,Lake_area,Wshd_area,Buffer_size,Final_area,Country,NonHydroLakesWithAtLeastHalfWater,MostRecentMaxMonthOrMedianYear,Total_LU_Cells
newid002928,L0200,608,2013,,6.77010478,79.90475505,Bolgoda North Lake,0.0332,,,,,,374,,,,,180316,,0,0,0,0,0,0,0,0.032528856,0.06610703,0.004197272,0.008394544,0.001049318,0.225603358,0.37250787,0,0,0.289611752,747599.1875,4.3,235.3,5.870930063,201.4176851,Sri Lanka,0,1,953
newid002929,L0206,2692,2002,,7.6,80.05,Divulwewa,0.005,0.1797,,,,,,,,0.99,,,,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.833333333,0,0,0,4316.341309,,,1,3.136548491,Sri Lanka,0,1,24
newid002930,L0207,2692,2002,,7.6167,80.17,Hindagahawewa,0.0031,0.1861,,,,,,,,0.55,,,,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0.928571429,0,0,0,5424.728516,,,1,3.136548491,Sri Lanka,0,1,28
newid002931,L0208,2692,2002,,7.7,80.13,Withikuliyawewa,0.0028,0.172,,,,,,,,0.85,,,,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.92,0,0,0,3405.833984,,,1,3.136548491,Sri Lanka,0,1,25
newid002932,L0209,2692,2002,,7.8,80.27,Kekunawa,0.016,0.2321,,,,,,,,0.74,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2687.038086,,,1,3.136548491,Sri Lanka,0,1,25
newid002933,L0210,2692,2002,,7.8167,80.42,Wavullewawewa,0.001,0.2072,,,,,,,,1.09,,,,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.875,0,0,0,1723.45813,,,1,3.136548491,Sri Lanka,0,1,24
newid002934,L0211,2692,2002,,7.8333,80.4,Kumbalporuwa,0.0019,0.1263,,,,,,,,1.36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2521.203369,,,1,3.136548491,Sri Lanka,0,1,28
newid002935,L0212,2692,2002,,7.85,80.4,Matuluwawa,0.0125,0.138,,,,,,,,0.72,,,,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0.923076923,0,0,0,2212.310547,,,1,3.136548491,Sri Lanka,0,1,26
newid002936,L0214,2692,2002,,7.8833,80.52,Gambirigaswewa,0.0053,0.4848,,,,,,,,0.7,,,,0,0,0,0,0,0,0,0.038461538,0.961538462,0,0,0,0,0,0,0,0,960.3024902,,,1,3.136548491,Sri Lanka,0,1,26
newid002937,L0215,2692,2002,,7.9,80.6,Hinguruvelpitiya,0.0019,0.4898,,,,,,,,1.01,,,,0,0,0,0,0,0,0,0.08,0.44,0,0,0,0,0.48,0,0,0,2026.030396,,,1,3.136548491,Sri Lanka,0,1,25
newid002938,L0216,2692,2002,,7.9667,80.68,Buruthawewa,0.0043,0.3273,,,,,,,,0.31,,,,0,0,0,0,0,0,0,0.48,0.52,0,0,0,0,0,0,0,0,516.4215088,,,1,3.136548491,Sri Lanka,0,1,25
newid002939,L0217,2692,2002,,8.0333,80.3,Pahalawewa,0.0302,0.3894,,,,,,,,0.43,,,,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.888888889,0,0,0,1815.25708,,,1,3.136548491,Sri Lanka,0,1,27
newid002940,L0218,2692,2002,,8.0833,80.17,Ihalamaradankadawala,0.0016,0.1647,,,,,,,,1.32,,,,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.4,0,0,0,382.9788818,,,1,3.136548491,Sri Lanka,0,1,25
newid002941,L0219,2692,2002,,8.15,80.52,Bulankulama,0.007,0.2038,,,,,,,,0.7,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,593.7753906,,,1,3.136548491,Sri Lanka,0,1,25
newid002942,L0220,2692,2002,,8.1667,80.52,Meegassegama,0.0065,0.1648,,,,,,,,0.67,,,,0,0.076923077,0,0,0,0,0,0,0.923076923,0,0,0,0,0,0,0,0,802.7805786,,,1,3.136548491,Sri Lanka,0,1,26
newid002943,L0221,2692,2002,,8.1667,80.55,Karambegama,0.0014,0.203,,,,,,,,0.78,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,882.9922485,,,1,3.136548491,Sri Lanka,0,1,28
newid002944,L0222,2692,2002,,8.1833,80.58,Pahalasandalamkulama,0.0166,0.2799,,,,,,,,0.34,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,603.1286621,,,1,3.136548491,Sri Lanka,0,1,24
newid002945,L0223,2692,2002,,8.2333,80.38,Katugampalagama,0.0079,0.27,,,,,,,,0.42,,,,0,0,0,0,0,0,0,0,0.72,0,0,0.2,0,0.08,0,0,0,2073.918457,,,1,3.136548491,Sri Lanka,0,1,25
newid002946,L0224,2692,2002,,8.2833,80.35,Meegahawewa,0.0119,0.3449,,,,,,,,0.49,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2418.046875,,,1,3.136548491,Sri Lanka,0,1,26
newid002947,L0225,2692,2002,,8.35,80.37,Lolugaswewa,0.0123,0.2108,,,,,,,,0.62,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6237.450195,,,1,3.136548491,Sri Lanka,0,1,25
newid002948,L0226,1044,2008,6,8.5206,76.8857312,Akkullam Veli Lake,1.8643,,,,7.3143,,,,,0.25,6.9,,,0,0,0,0,0,0,0,0.107142857,0.25,0,0,0.107142857,0.214285714,0.214285714,0,0,0.107142857,27586.18945,,,1,3.136548491,India,0,1,28
newid002953,L0227,1420,2009,9,8.694,39.003,Lake Arenguade,0.16,,,,,,,,,,9.6,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10529.15137,,,1,3.136548491,Ethiopia,0,1,24
newid002954,L0229,815,2013,,11.13333333,7.7,Zaria dam,0.046,0.88,,,5.98,,,8.8,,,8.06,,,0,0,0,0,0,0,0,0,0,0,0,0.44,0.56,0,0,0,0,15788.49609,,,1,3.136548491,Nigeria,0,1,25
newid002956,L0230,815,2013,,11.13333333,7.71666667,ABU dam,0.0455,0.575,,,5.14,,,6.4,,,7.81,,,0,0,0,0,0,0,0,0,0,0.037037037,0,0.481481481,0.481481481,0,0,0,0,15788.49609,,,1,3.136548491,Nigeria,0,1,27
newid002957,L0232,815,2013,,11.2,7.6,Makwaye lake,0.038,0.905,,,4.69,,,4,,,7.22,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10622.91992,,,1,3.136548491,Nigeria,0,1,26
newid002958,L0233,815,2013,,11.2,7.63333333,Bomo lake,0.035,0.76,,,3.55,,,2,,,7.75,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15784.87012,,,1,3.136548491,Nigeria,0,1,25
newid002963,L0234,229,2016,,11.93800515,-85.90056075,Lake Nicaragua,0.0233,0.0791,0.9269,,,,,,,,,72,,3.24E-05,0.0322589,6.48E-06,0.011083329,0.000116598,0,0,0.169670156,0.383025859,0.041347101,0.005538426,0.041256413,0.003854226,0.006419392,0,1.30E-05,0.305377779,2503058,7833.32,25625.4,47.29785774,33003.97364,Nicaragua,0,1,154376
newid002975,L0235,828,2011,11,12.0266,37.3035,Ta Lake,0.0304,0.11,3.2,,,,3673,8,,,,154,,0,0,0,0,3.85E-05,0,3.85E-05,0,0.042278657,0.188321693,0.009796118,0.57958864,0.001681902,5.14E-05,0,0.003094187,0.175110415,2894683,3059.34,15133.2,40.72037219,16651.83869,Ethiopia,0,1,77888
newid002980,L0241,1540,2009,11,14.702,-91.195,Lake Atitlan,0.0094,0.045,0.2549,,,,,,,,,870,,0.011860386,0.324635717,0.000338868,0,0.041680786,0,0,0.347001017,0.045408336,0.000338868,0.017960014,0.022026432,0.005083023,0.019654354,0,0.000338868,0.163673331,263236.5625,122.74,551.6,6.36437928,629.1882197,Guatemala,0,1,2951
newid002990,L0245,425,2013,,18.086925,-66.578098,Cerrillos Reservoir,0.0075,,,,,,,,,,,115571,,0,0.512110727,0,0,0,0,0,0.256055363,0.01384083,0.069204152,0,0.038062284,0.093425606,0,0,0,0.017301038,14346.94727,1.06,73.4,3.404520206,60.52831988,Puerto Rico,0,1,289
newid002991,L0246,1231,2003,,18.4,-95.13333333,Chalchoapan,0.0227,0.37,,,7.32,5970000,0.26,22.9,43,,7.41,,,0,0,0,0,0,0,0,0.777777778,0.074074074,0.148148148,0,0,0,0,0,0,0,796.6358643,0.26,,1,3.136548491,Mexico,0,1,27
newid002992,L0248,1231,2003,,18.51666667,-95.38333333,Colorada,0.1037,0.57,,,11.03,2080000,0.27,7.8,15,,9.14,,,0,0,0,0,0,0,0,0.923076923,0.076923077,0,0,0,0,0,0,0,0,723.0498047,0.27,,1,3.136548491,Mexico,0,1,26
newid002993,L0249,1231,2003,,18.55,-95.35,Mogo,0.0935,0.72,,,8.39,300000,0.17,1.8,4,,8.25,,,0,0.153846154,0,0,0,0,0,0.730769231,0,0.115384615,0,0,0,0,0,0,0,653.5681152,0.17,,1,3.136548491,Mexico,0,1,26
newid002994,L0250,1231,2003,,18.6,-95.333,Verde,0.0984,0.79,,,13.93,230000,0.12,1.9,4,,8.87,,,0,0,0,0,0,0,0,0.555555556,0,0.444444444,0,0,0,0,0,0,0,653.4908447,0.12,,1,3.136548491,Mexico,0,1,27
newid002995,L0251,1231,2003,,18.65,-95.3,Majahual,0.0092,0.35,,,6.28,16000000,0.49,32.6,53,,7.09,,,0,0.038461538,0,0,0,0,0,0.461538462,0,0.423076923,0,0.038461538,0,0.038461538,0,0,0,423.2522583,0.49,,1,3.136548491,Mexico,0,1,26
newid002996,L0252,1231,2003,,18.65,-95.23333333,Manantiales,0.0115,0.47,,,11.45,1400000,0.06,23.3,36,,7.44,,,0,0.115384615,0,0,0,0,0,0.692307692,0,0.192307692,0,0,0,0,0,0,0,483.0813904,0.06,,1,3.136548491,Mexico,0,1,26
newid002997,L0254,342,2014,,19.2846,-99.102,Xochimilco,0.69,1.8,1.92,,,,55,,,,7.84,,,0.026440785,0.024540849,0,0.000316656,0.047656745,0.000158328,0,0.055731476,0.050664978,0.175744142,0.002533249,0.106079797,0.509183027,0,0,0.000949968,0,9732700,55,,20.44668819,1311.2876,Mexico,0,1,6316
newid002998,L0255,345,2014,,19.318036,-99.172625,La Cantera Oriente,0.0443,,,,,,,,,,7.9,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116126.0781,,,1,3.136548491,Mexico,0,1,23
newid002999,L0257,501,2009,,19.622,-101.256,Cointzio reservoir,0.03,,,,,,,,,,,115326,,0,0.069592724,0,0.000790826,0.053776196,0,0,0.081059707,0.308026888,0.261763543,0.001581653,0.13562673,0.081059707,0,0,0.004349545,0.002372479,549911.375,4.92,671.5,11.38134756,540.1848757,Mexico,0,1,2529
newid003000,L0261,116,2011,,21.49078054,-158.0421361,Wahiawa Reservoir,0.0239,0.0583,0.35,,,,,,,,,,,0,0,0,0,0,0,0,0.038461538,0.038461538,0.038461538,0,0,0.884615385,0,0,0,0,11866.55273,,,1,3.136548491,United States of America,0,1,26
newid003002,L0264,1009,2004,,22.8135,108.3484,nhu Lake (NHL),0.0799,0.346,8.259,,,,7.9,2.5,,,,,,0,0,0,0,0,0,0,0,0.314868805,0.047619048,0,0.01068999,0.593780369,0.012633625,0,0,0.020408163,2058620.75,7.9,,8.061268546,203.8256257,China,0,1,1029
newid003003,L0265,558,2012,,23.1317694,113.3443333,South Lake,0.0714,0.1757,3.3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,203557.1875,,,1,3.136548491,China,0,1,26
newid003004,L0266,1009,2004,,23.1516,113.2793,Luhu Lake (LHL),0.0042,0.031,0.641,,,,29.8,2.5,,,,,,0.000281452,0.046158176,0,0,0,0,0,0.001970166,0.100759921,0.011820996,0.00619195,0,0.805235013,0,0,0.002814523,0.024767802,8825398,29.8,,15.23931274,728.4215223,China,0,1,3553
newid003005,L0267,1009,2004,,23.5805,103.3037,Sanjiao Lake (SJL),0.0502,0.205,6.073,,,,0.5,1.8,,,,177438,,0.001634432,0.000272405,0,0.001634432,0.009534187,0,0,0.00408608,0.175156633,0.312993735,0.004903296,0.40561155,0.078997548,0.001906837,0,0.000817216,0.002451648,214559.4219,4.87,1006.7,13.92716387,784.3104728,China,0,1,3671
newid003007,L0269,1314,1972,,23.983333,117.55,Zumalin,0.017,0.011,4.6571,,4.7,,,14.8,,,7.81,177355,,0,0.045977011,0,0,0,0,0,0.074712644,0.643678161,0.005747126,0,0,0,0.218390805,0,0,0.011494253,16645.13672,1.29,42.4,2.339129153,36.68001498,China,0,1,174
newid003008,L0270,1297,2007,,24.016666,32.8833333,Aswan Reservoir,0.0292,,,,4.9,,,,,4.61,7.58,177347,,1.33E-06,0,7.81E-08,0,0,0,0.009599105,1.10E-05,0.000708202,0.010466577,0.000250537,0.012235482,0.002894019,0.00030511,1.56E-06,0.833358447,0.130168546,119336856,8.26,2764310,934.4405344,2755957.967,Egypt,0,1,12808486
newid003009,L0271,1314,1986,,24.0666666,117.2833333,Fengtou,0.0535,0.0323,6.4936,,4.87,,,27.32,,,9.26,177342,,0,0.084150327,0,0,0,0,0,0.132352941,0.383986928,0.001633987,0.000816993,0.000816993,0.00245098,0.388888889,0,0,0.004901961,72527.04688,2.85,324.8,6.743988994,260.507139,China,0,1,1224
newid003011,L0273,1314,1958,,24.15,117.75,Meili,0.2645,0.1595,4.7486,,4.4,,,1.6,,,7.5,177326,,0,0.043010753,0,0,0,0,0,0.043010753,0.247311828,0.010752688,0,0.010752688,0.053763441,0.559139785,0,0,0.032258065,5184.042969,1.33,21.5,1.572434476,18.89611456,China,0,1,93
newid003012,L0274,1314,1976,,24.2666666,117.8666666,Yangmei,0.1172,0.0209,4.8112,,4.47,,,8.33,,,8.27,,,0,0,0,0,0,0,0,0,0.296296296,0,0,0,0,0.703703704,0,0,0,3008.911133,,,1,3.136548491,China,0,1,27
newid003014,L0277,1314,1960,,24.5,118.1666667,Hubian,0.0284,0.0139,1.08,,9.35,,,4.62,,,9.27,,,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0.857142857,0,0,0,0.107142857,21133.40625,,,1,3.136548491,China,0,1,28
newid003016,L0279,1314,1956,,24.66666666,118.0166666,Bantou,0.1142,0.0235,6.0665,,5.33,,,7.39,,,9.09,,,0,0,0,0,0,0,0,0.035714286,0.607142857,0.035714286,0.071428571,0,0.071428571,0.178571429,0,0,0,545.142334,,,1,3.136548491,China,0,1,28
newid003024,L0280,344,2012,,24.8497,102.7275,Dianchi,0.0179,2.2115,0.1245,,,,,,,0.4413,,1483,,0.01287166,0.019269853,0,0.00105382,0.067369213,0,0,0.118027851,0.330071509,0.117350395,0.017011667,0.013699661,0.212269477,0.000150546,0,0.001279639,0.089574708,4092436.25,298.34,2875.6,17.00975472,2847.032651,China,0,1,13285
newid003026,L0281,1314,1959,,24.7,118,Shidou,0.083,0.0243,5.5037,,5.37,,,9.61,,,8.46,177208,,0,0.356,0,0,0,0,0,0.172,0.34,0.024,0.016,0,0.008,0.052,0,0,0.032,9319.845703,2.32,61,2.86829558,52.06449102,China,0,1,250
newid003027,L0282,1314,1958,,24.76666666,118.35,Shibi,0.0406,0.2089,8.4018,,5.17,,,16.43,,,9.01,177181,,0,0.060702875,0,0,0,0,0,0.031948882,0.357827476,0.169329073,0,0.03514377,0.067092652,0.261980831,0,0,0.015974441,74492.01563,2.05,78.9,3.232161458,66.08888001,China,0,1,313
newid003028,L0283,1314,1956,,24.8,118.1333333,Tingx,0.0503,0.0182,5.5623,,4.7,,,22.76,,,7.89,177175,,0.002538071,0.307106599,0,0,0,0,0,0.170050761,0.302030457,0.012690355,0,0,0.015228426,0.180203046,0,0,0.010152284,47520.25,1.4,100.1,4.119506862,83.53694163,China,0,1,394
newid003029,L0284,1314,1960,,24.85,118.4333333,Xin̴an,0.0386,0.1016,9.5917,,4.9,,,3.84,,,7.68,177157,,0,0.025974026,0,0,0,0,0,0.025974026,0.194805195,0.012987013,0,0.012987013,0.636363636,0.038961039,0,0,0.051948052,31123.4375,1.13,16.6,1.371394489,15.63356807,China,0,1,77
newid003030,L0285,1314,1965,,24.9,118.35,Houqiao,0.0368,0.1697,5.0173,,4.87,,,9.49,,,7.67,,,0,0,0,0,0,0,0,0,0.37037037,0.259259259,0.148148148,0.037037037,0,0.037037037,0,0,0.148148148,5468.833008,,,1,3.136548491,China,0,1,27
newid003033,L0288,repo7,2012,,26.0702,-97.5651,158,0.0266,,,,,,0.1405,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.884615385,0.115384615,0,0,0,0,149.8027649,0.1405,,1,3.136548491,United States of America,0,1,26
newid003034,L0289,repo7,2012,,26.42639,-81.49054,132,0.0346,,,,,,6.0544,,,,,114579,,0.01171875,0.1015625,0,0.01171875,0,0,0,0.2109375,0.52734375,0.0234375,0,0,0,0,0,0,0.11328125,5299.102051,5.58,50.9,2.702201524,53.5655007,United States of America,0,1,256
newid003035,L0290,591,2015,,26.4922222,106.4125,H6,0.0053,0.029,1.4,,,,,,,,8.1,15456,,0,0.010248325,0.000197083,0.00808041,0.010445408,0,0,0.003941663,0.306267245,0.00374458,0.024044147,0.120614899,0.028971226,0.478715018,0,0.000197083,0.004532913,490337.0625,43.39,1288.2,13.19050753,1084.490195,China,0,1,5074
newid003038,L0291,591,2015,,26.5608333,106.3625,H4,0.0075,0.029,1.63,,,,,,,,8.2,,,0,0,0,0.038461538,0.038461538,0,0,0,0.423076923,0.038461538,0.153846154,0.038461538,0,0.269230769,0,0,0,1686.877197,,,1,3.136548491,China,0,1,26
newid003040,L0292,591,2015,,26.53825873,106.6497004,A12,0.0243,0.05,2.71,,,,,,,,8.1,176851,,0,0.019650655,0,0.006550218,0.019650655,0,0,0.013100437,0.502183406,0,0.030567686,0,0.340611354,0.06768559,0,0,0,347849.6563,3.07,113.1,4.012746355,97.53376868,China,0,1,458
newid003042,L0293,591,2015,,26.5452778,106.4244444,Hongfeng Lake reservoir H1,0.0058,0.026,1.44,,,,,,,,8.1,15454,,0,0.016111708,0.000214823,0.036949517,0.023200859,0,0,0.013319012,0.436734694,0.002792696,0.027497315,0.061654135,0.024274973,0.352094522,0,0.000214823,0.004940924,461940.125,11.5,1296.9,14.54288409,997.3097569,China,0,1,4655
newid003044,L0295,repo7,2012,,26.62182,-98.06093,135,0.0302,,,,,,0.0672,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.21753788,0.0672,,1,3.136548491,United States of America,0,1,26
newid003051,L0296,53,2016,3,26.6319444,106.4991667,Baihua Lake Reservoir,0.0126,0.04,1.86,,10.1,,,,,,8.3,,,0,0.043478261,0,0.173913043,0.217391304,0,0,0.086956522,0.434782609,0,0.043478261,0,0,0,0,0,0,4613.544922,,,1,3.136548491,China,0,1,23
newid003058,L0297,591,2015,,26.6522222,106.5338889,B8,0.0092,0.026,1.94,,,,,,,,8,,,0,0,0,0,0,0,0,0.038461538,0.807692308,0,0.115384615,0,0,0.038461538,0,0,0,3469.841309,,,1,3.136548491,China,0,1,26
newid003060,L0298,591,2015,,26.6830556,106.5444444,B10,0.0095,0.025,2.52,,,,,,,,8.2,15449,,0,0.012759541,0.000115996,0.026563044,0.02250319,0,0,0.024591115,0.523721146,0.002435912,0.018791324,0.02888296,0.080849089,0.256002784,0,0.000115996,0.002667904,2331318,11.81,1875.8,19.16060382,1845.078515,China,0,1,8621
newid003066,L0300,repo7,2012,,27.20703,-81.35124,123,0.002,,,,,,0.3453,,,,,1068911,,0,0.011235955,0,0,0,0,0,0,0.820224719,0,0,0,0.033707865,0,0,0,0.134831461,157.3095093,0.3,21.2,2.061474386,17.9039151,United States of America,0,1,89
newid003067,L0301,352,2012,,27.377646,-81.287628,Lake Istokpoga,0.043,,,,,,,,,,,9636,,0.001883476,0.012933199,0,0.006654947,0,0.00050226,0,0.007659468,0.811275741,0.030763435,0.011551984,0.002511301,0.026368659,0.006654947,0,0,0.081240583,59125.76953,91,1685.8,16.90133213,1705.948624,United States of America,0,1,7964
newid003068,L0302,888,2012,,27.3884,119.4984,ngang,0.0129,0.05,0.9,,6.9775,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,947.8499146,,,1,3.136548491,China,0,1,26
newid003069,L0303,1009,2004,,27.4841,120.2848,Qiaodun Lake (QDL),0.0038,0.048,0.536,,,,8,2.7,,,,,,0.054545455,0.042105263,0,0,0.049760766,0,0,0.555023923,0.281339713,0,0.000956938,0.004784689,0.000956938,0.00861244,0,0,0.001913876,80400.96875,8,,8.110052703,206.3000622,China,0,1,1045
newid003071,L0305,repo7,2007,,27.74198,-81.49933,1569,0.0195,,,,,,13.9578,,,,,9627,,0.002309469,0.054272517,0,0,0,0,0,0.041570439,0.683602771,0.050808314,0.008083141,0,0.031177829,0,0,0,0.12817552,8393.394531,13.68,198.5,5.370206211,184.1706673,United States of America,0,1,866
newid003072,L0306,352,2012,,27.819759,-81.415883,Lake Weohyakapka,0.029,,,,,,,,,,,9621,,0.004295533,0.072164948,0,0,0,0,0,0.073024055,0.699312715,0.024914089,0.009450172,0,0,0,0,0,0.116838488,4975.716797,28.63,249.3,5.776568629,246.680286,United States of America,0,1,1164
newid003073,L0307,repo7,2012,,27.84198,-81.50917,110,0.0112,,,,,,0.0187,,,,,,,0,0,0,0,0,0,0,0,0.96,0.04,0,0,0,0,0,0,0,383.6968384,0.0187,,1,3.136548491,United States of America,0,1,25
newid003075,L0308,repo7,2007,,27.84729,-82.77867,1185,0.1045,,,,,,2.7681,,,,,,,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0.75,0,0,0,0.208333333,7399.660156,2.7681,,1,3.136548491,United States of America,0,1,24
newid003076,L0309,352,2012,,27.919535,-81.276553,Lake Kissimmee,0.04,,,,,,,,,,,854,,0.004234379,0.034962234,0,0.00257496,0.000972763,0.002174411,0,0.051728084,0.778324559,0.022430762,0.00600824,0.000572213,0.006237125,0.000514992,0,0,0.089265278,141322,121.12,4026.1,26.06366663,3741.173236,United States of America,0,1,17476
newid003077,L0310,repo7,2007,,27.94019,-81.65127,1825,0.0162,,,,,,1.6629,,,,,,,0,0,0,0,0,0,0,0.041666667,0.708333333,0.083333333,0,0,0,0,0,0,0.166666667,388.0743408,1.6629,,1,3.136548491,United States of America,0,1,24
newid003078,L0311,352,2012,,27.98417,-81.70241,Lake Eloise,0.054,,,,,,,,,,,114452,,0,0,0,0,0,0,0,0,0.261904762,0.011904762,0.095238095,0,0.285714286,0,0,0,0.345238095,10885.9834,4.41,13.6,1.10109542,16.85936893,United States of America,0,1,84
newid003079,L0312,repo7,2007,,28.02626,-81.90969,865,0.0835,,,,,,0.0972,,,,,,,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0.958333333,0,0,0,0,11618.02637,0.0972,,1,3.136548491,United States of America,0,1,24
newid003080,L0313,repo7,2012,,28.02939,-81.41893,126,0.0113,,,,,,26.7483,,,,,9616,,0.006986725,0.041121868,0,0.012975347,0.001596966,0.001397345,9.98E-05,0.069567821,0.658149516,0.035332868,0.010879329,0,0.023555245,0.001097914,0,0,0.137239245,238183.1406,21.71,2623.2,22.0885932,2144.039094,United States of America,0,1,10019
newid003081,L0314,repo7,2007,,28.04774,-97.85987,3,0.0149,,,,,,0.057,,,,,,,0,0,0,0,0,0,0,0,0,0.75,0,0.208333333,0,0,0,0,0.041666667,94.25386047,0.057,,1,3.136548491,United States of America,0,1,24
newid003082,L0315,repo7,2007,,28.06127,-82.27729,609,0.1879,,,,,,3.3944,,,,,114432,,0,0.126387703,0,0.043552519,0.006831768,0,0,0.061485909,0.677198975,0.039282664,0,0,0.029035013,0,0,0,0.016225448,74402.07031,3.15,301.5,7.838176447,250.5641358,United States of America,0,1,1171
newid003084,L0316,repo7,2012,,28.09254,-81.70596,102,0.0318,,,,,,2.8981,,,,,114423,,0.002680965,0.008042895,0,0,0,0,0,0.063002681,0.475871314,0.063002681,0.037533512,0,0.183646113,0.004021448,0,0,0.162198391,48997.08594,2.58,190.3,6.100720103,158.9465603,United States of America,0,1,746
newid003087,L0317,352,2012,,28.117666,-82.725873,Lake Tarpon,0.0265,,,,,,,,,,,114426,,0.002415459,0.004830918,0,0,0,0.002415459,0,0.007246377,0.31884058,0.024154589,0.036231884,0,0.492753623,0,0,0,0.111111111,84986.71094,9.47,87.3,2.818833474,88.08833249,United States of America,0,1,414
newid003090,L0318,983,2011,,28.1121,112.4951,Longtan,0.0761,0.14,3.2,,,,,,,,,,,0,0,0,0,0,0,0,0,0.148148148,0.851851852,0,0,0,0,0,0,0,1538.019287,,,1,3.136548491,China,0,1,27
newid003091,L0319,repo7,2012,,28.1698,-81.83552,107,0.0024,,,,,,0.3003,,,,,1068319,,0,0,0,0,0,0,0,0.053571429,0.375,0.196428571,0,0,0.178571429,0,0,0,0.196428571,4689.239746,0.27,13.2,1.521009908,11.11623104,United States of America,0,1,56
newid003093,L0320,352,2012,,28.201245,-81.391054,Lake Tohopekaliga,0.0113,,,,,,,,,,,9612,,0.003956914,0.03143548,0,0.028797538,0.001978457,0,0,0.068806331,0.577929215,0.019125082,0.011870741,0,0.136733348,0,0,0,0.119366894,397127.7188,64.49,1047.5,11.50143318,973.5633211,United States of America,0,1,4549
newid003094,L0321,352,2012,,28.219013,-81.203569,Alligator Lake,0.0049,,,,,,,,,,,9608,,0.015243902,0.018292683,0,0,0,0,0,0.067073171,0.62195122,0.057926829,0.015243902,0,0,0,0,0,0.204268293,7631.631348,11.92,63,2.284298801,69.23671543,United States of America,0,1,328
newid003095,L0322,repo7,2007,,28.3232,-81.22725,2565,0.0071,,,,,,0.6384,,,,,1068242,,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,3154.862549,0.57,2.1,1,6.580478261,United States of America,0,1,35
newid003096,L0323,repo7,2007,,28.50312,-98.38997,TX:5,0.0151,,,,,,114.5843,,,,,,,0,0,0,0,0,0,0,0,0.022181876,0.955004736,0.003946953,0,0.000236817,0,0,0,0.018629618,5321.168945,114.5843,,29.07487943,2651.47692,United States of America,0,1,12668
newid003097,L0324,1009,2004,,28.5141,116.3646,Junshan Lake (JSL),0.0014,0.033,0.61,,,,192.5,3.6,,,,,,0,0.01021736,0,0,0.000144585,0,0,0.000963902,0.26463926,0.042363487,0.041929732,0.3290761,0.009831799,0.181020772,0,0.000240975,0.119572028,1752141.5,192.5,,37.28946489,4361.383824,China,0,1,20749
newid003098,L0325,218,2014,,28.5324253,76.5517132,Bhindawas Lake,0.0281,,5.03,,,,,,,0.47,,1381295,,0,0,0,0,0,0,0,0,0,0.033333333,0.066666667,0.733333333,0,0,0,0.066666667,0.1,3657.549561,0.3,0.2,1,5.671373944,India,0,1,30
newid003099,L0326,repo7,2007,,28.56369,-81.43795,325,0.046,,,,,,0.628,,,,,1068054,,0,0,0,0,0,0,0,0,0.132075472,0,0,0,0.754716981,0,0,0,0.113207547,21167.67188,0.51,11.3,1.256789953,9.89302236,United States of America,0,1,53
newid003100,L0327,repo7,2012,,28.56479,-81.77921,130,0.0109,,,,,,0.2151,,,,,,,0,0.041666667,0,0,0,0,0,0.041666667,0.208333333,0,0.125,0,0.291666667,0,0,0,0.291666667,1056.874878,0.2151,,1,3.136548491,United States of America,0,1,24
